OPO_CTR_CD,OPO_CTR_TY,PROVIDER_NUM,PROVIDER_MBR_TY,ALU_ID,HOSPITAL_NAME,HOSPITAL_ZIP,TIME_ZONE,LONGITUDE,LATITUDE,ACTIVE_FLG,CHG_DT
TXSB,OP1,450082,NMB,13: Galveston (TXSB),"Christus Spohn Hospital, Beeville",78102,2,-97.73074,28.40617,1,9/25/18
TXSB,OP1,450083,TX1,14: Tyler (TXSB),UT Health-Tyler,75701,2,-95.29088,32.33832,1,9/24/19
TXSB,OP1,450085,NMB,11: Dallas (TXSB),Graham Regional Medical Center,76450,2,-98.58466064,33.08989497,1,9/25/18
TXSB,OP1,450090,NMB,11: Dallas (TXSB),North Texas Medical Center,76240,2,-97.16251,33.64487,1,9/25/18
TXSB,OP1,450094,NMB,0: Not within an ALU,Dallas Southwest Medical Center,75224,2,-96.857113,32.714592,1,10/7/20
TXSB,OP1,450096,NMB,13: Galveston (TXSB),Christus St. Mary Hospital of Port Arthur,77642,2,-93.924599,29.909096,1,9/25/18
TXSB,OP1,450098,NMB,14: Tyler (TXSB),"East Texas Medical Center, Pittsburg",75686,2,-94.957849,33.033616,1,9/25/18
TXSB,OP1,450102,NMB,14: Tyler (TXSB),"Christus Mother Frances, Tyler",75701,2,-95.29279,32.34241,1,9/25/18
TXSB,OP1,450107,NMB,12: El Paso (TXSB),Las Palmas Medical Center,79902,3,-106.49897,31.76998,1,9/25/18
TXSB,OP1,450109,NMB,0: Not within an ALU,MUENSTER MEMORIAL HOSPITAL,76252,2,-97.37992172,33.65370552,1,10/7/20
TXSB,OP1,450112,NMB,11: Dallas (TXSB),MCCUISTION REGIONAL MED CTR,75460,2,-95.543795,33.665531,0,9/25/18
TXSB,OP1,450113,NMB,0: Not within an ALU,Memorial Hospital - Palestine,75801,2,-95.6282,31.73303,1,10/7/20
TXSB,OP1,450118,NMB,13: Galveston (TXSB),"Corpus Christi Medical Center, Doctors Regional",78411,2,-97.388872,27.752773,0,3/10/21
TXSB,OP1,450123,NMB,13: Galveston (TXSB),"Renaissance Hospital, Groves",77619,2,-93.922125,29.938893,1,9/25/18
TXSB,OP1,450131,NMB,13: Galveston (TXSB),Northwest Hospital - Corpus Christi,78410,2,-97.636557,27.85531,0,3/10/21
TXSB,OP1,450132,NMB,11: Dallas (TXSB),"Medical Center Hospital, Odessa",79760,2,-102.3741388,31.84475207,1,9/25/18
TXSB,OP1,450133,NMB,11: Dallas (TXSB),Midland Memorial Hospital,79701,2,-102.1000023,31.99745261,1,9/25/18
TXSB,OP1,450140,NMB,12: El Paso (TXSB),CRANE MEMORIAL HOSPITAL,79731,2,-102.349352,31.39044228,1,10/7/20
TXSB,OP1,450145,NMB,13: Galveston (TXSB),Refugio County Memorial Hosp.,78377,2,-97.28006,28.30677,1,9/25/18
TXSB,OP1,450147,NMB,13: Galveston (TXSB),DeTar Hospital Navarro,77901,2,-96.999,28.80808,1,9/25/18
TXSB,OP1,450149,NMB,11: Dallas (TXSB),DALLAS/FORT WORTH MED CTR,75051,2,-96.996819,32.715451,0,9/25/18
TXSB,OP1,450150,NMB,11: Dallas (TXSB),Big Bend Regional Medical Center,79830,2,-103.662938,30.357962,1,9/25/18
TXSB,OP1,450153,NMB,13: Galveston (TXSB),Spohn Health System,78404,2,-97.394572,27.777102,1,9/25/18
TXSB,OP1,450157,NMB,11: Dallas (TXSB),"Hamilton Hospital, Olney",76374,2,-98.76390506,33.36960723,1,9/25/18
TXSB,OP1,450163,NMB,13: Galveston (TXSB),"Christus Spohn Hospital, Kleberg",78363,2,-97.850864,27.490156,1,9/25/18
TXSB,OP1,450178,NMB,11: Dallas (TXSB),Pecos County Memorial,79735,2,-102.8795822,30.90822339,1,9/25/18
TXSB,OP1,450183,NMB,13: Galveston (TXSB),CORPUS CHRISTI OSTEOPATHIC HOS,78415,2,-97.414174,27.733183,0,9/25/18
TXSB,OP1,450188,NMB,0: Not within an ALU,"East Texas Medical Center, Clarksville",78426,2,-95.10010292,33.6127749,1,9/25/18
TXSB,OP1,450190,NMB,13: Galveston (TXSB),ST MARYS HOSP,77550,,-94.78842,29.30124,0,9/25/18
TXSB,OP1,450192,NMB,11: Dallas (TXSB),"Hill Regional Hospital, Hillsboro",76645,2,-97.09919,32.01431,1,9/25/18
TXSB,OP1,450195,NMB,13: Galveston (TXSB),Mainland Medical Center,77591,2,-94.98682,29.39377,1,9/25/18
TXSB,OP1,450196,NMB,11: Dallas (TXSB),Paris Regional Medical Center,75460,2,-95.54751,33.65984,1,9/25/18
TXSB,OP1,450200,NMB,11: Dallas (TXSB),WADLEY REGIONAL MEDICAL CENTER,75501,2,-94.04664901,33.42759992,1,9/25/18
TXSB,OP1,450201,NMB,11: Dallas (TXSB),Reeves County Hospital,79772,2,-103.5128466,31.40176219,1,9/25/18
TXSB,OP1,450209,NMB,0: Not within an ALU,NORTHWEST TEXAS HOSP,79106,2,-101.919683,35.199601,0,9/25/18
TXSB,OP1,450210,NMB,14: Tyler (TXSB),"East Texas Medical Center, Carthage",75633,2,-94.348907,32.167986,1,9/25/18
TXSB,OP1,450211,NMB,0: Not within an ALU,MEMORIAL MED CTR OF EAST TEXAS,75904,,-94.741567,31.336598,0,9/25/18
TXSB,OP1,450218,NMB,0: Not within an ALU,COLEMAN COUNTY MEDICAL CENTER,76834,2,-99.42527292,31.82882207,1,10/7/20
TXSB,OP1,450224,NMB,14: Tyler (TXSB),"Christus Mother Frances, Winnsboro",75494,2,-95.30587,32.94748,1,9/25/18
TXSB,OP1,450229,NMB,11: Dallas (TXSB),HENDERICK MEDICAL CENTER,79601,2,-99.73313,32.472108,1,9/25/18
TXSB,OP1,450231,NMB,11: Dallas (TXSB),ST ANTHONYS HOSP,79106,,-101.91929,35.19659,0,9/25/18
TXSB,OP1,450234,NMB,11: Dallas (TXSB),Comanche County Medical Center,76442,2,-98.56322699,31.98475715,1,9/25/18
TXSB,OP1,450236,NMB,14: Tyler (TXSB),"Christus Mother Frances Hospital, Sulphur Springs",75482,2,-95.600347,33.158235,1,9/25/18
TXSB,OP1,450239,N01,11: Dallas (TXSB),CORYELL MEMORIAL HOSPITAL,76528,2,-97.780698,31.435373,1,10/7/20
TXSB,OP1,450241,NMB,11: Dallas (TXSB),"Faith Community Hospital, Jacksonboro",76458,2,-98.16926856,33.22598734,1,9/25/18
TXSB,OP1,450270,NMB,11: Dallas (TXSB),LAKE WHITNEY MEMORIAL HOSPITAL,76692,2,-97.31987,31.95126,1,10/7/20
TXSB,OP1,450276,NMB,11: Dallas (TXSB),CLAY COUNTY MEMORIAL HOSPITAL,76365,2,-98.19762956,33.81397497,1,10/7/20
TXSB,OP1,450280,NMB,11: Dallas (TXSB),Baylor Scott and White Medical Center at Garland,75042,2,-96.6611,32.91965,0,9/25/18
TXSB,OP1,450283,NMB,11: Dallas (TXSB),Texas General Van Zandt Regional Medical Center,75140,2,-95.723,32.6805,1,9/25/18
TXSB,OP1,450286,NMB,0: Not within an ALU,ST JOSEPHS GRIMES,77868,2,-96.077676,30.392581,0,9/25/18
TXSB,OP1,450288,NMB,11: Dallas (TXSB),DELEON HOSPITAL,76444,2,-98.53793103,32.1058789,1,10/7/20
TXSB,OP1,450292,NMB,11: Dallas (TXSB),THR Presbyterian - Kaufman,75142,2,-96.3186,32.59224,1,9/25/18
TXSB,OP1,450299,NMB,13: Galveston (TXSB),College Station Medical Center,77842,2,-96.29120405,30.58256949,1,9/25/18
TXSB,OP1,450315,NMB,11: Dallas (TXSB),Vista Hospital,75042,2,-96.66895119,32.91647956,1,9/25/18
TXSB,OP1,450321,NMB,0: Not within an ALU,FISHER CO HOSP DISTRICT,79546,,-100.4577545,32.84629251,0,9/25/18
TXSB,OP1,450322,NMB,12: El Paso (TXSB),Iraan General Hospital,79744,2,-101.893984,30.914366,1,4/3/19
TXSB,OP1,450324,NMB,11: Dallas (TXSB),TEXOMA MEDICAL CENTER,75020,2,-96.585186,33.709931,1,9/25/18
TXSB,OP1,450332,NMB,0: Not within an ALU,DUBLIN MEDICAL CENTER,76446,,-98.341739,32.087767,0,9/25/18
TXSB,OP1,450346,NMB,13: Galveston (TXSB),Baptist Hospital Beaumont,77701,2,-94.1202636,30.06850996,1,9/25/18
TXSB,OP1,450348,NMB,11: Dallas (TXSB),Falls Community Hospital & Clinic,76661,2,-96.89399761,31.30744033,1,9/25/18
TXSB,OP1,450349,NMB,11: Dallas (TXSB),Baylor Medical Center Ellis County - Ennis,75119,2,-96.566955,32.339376,0,9/25/18
TXSB,OP1,450352,NMB,11: Dallas (TXSB),Hunt Regional Healthcare at Greenville,75401,2,-96.12432,33.1221,1,9/25/18
TXSB,OP1,450353,NMB,13: Galveston (TXSB),ALICE PHYSICIANS & SURGEONS,78332,,-98.0859,27.74268,0,9/25/18
TXSB,OP1,450358,TX1,0: Not within an ALU,THE METHODIST HOSPITAL,77030,,-95.40030092,29.71024635,0,9/25/18
TXSB,OP1,450371,NMB,14: Tyler (TXSB),Doctors Memorial Hospital - Tyler,75701,2,-95.294488,32.326456,0,9/25/18
TXSB,OP1,450372,NMB,11: Dallas (TXSB),Baylor Medical Center - Waxahachie,75165,2,-96.85756,32.42779,1,9/25/18
TXSB,OP1,450373,NMB,14: Tyler (TXSB),East Texas Medical Ctr (Mount Vernon),75457,2,-95.2274,33.181,0,9/25/18
TXSB,OP1,450379,NMB,11: Dallas (TXSB),Dallas Medical Center,75234,2,-96.87025,32.91545,1,9/25/18
TXSB,OP1,450389,N01,14: Tyler (TXSB),"East Texas Medical Center, Cedar Creek Lake",75156,2,-96.11625,32.3324,1,9/25/18
TXSB,OP1,450389,NMB,14: Tyler (TXSB),"East Texas Medical Center, Athens",75751,2,-95.84578,32.169874,1,9/25/18
TXSB,OP1,450393,NMB,11: Dallas (TXSB),Life Center Specialty Hospital,75090,2,-96.60398,33.67405,1,9/25/18
TXSB,OP1,450394,NMB,11: Dallas (TXSB),HCA WYSONG MEDICAL CENTER,75069,,-96.60102,33.17928,0,9/25/18
TXSB,OP1,450400,NMB,0: Not within an ALU,PARKVIEW REGIONAL HOSPITAL,76667,2,-96.47997938,31.67495962,1,9/25/18
TXSB,OP1,450403,NMB,11: Dallas (TXSB),Medical City Mckinney,75069,2,-96.639589,33.158329,1,9/25/18
TXSB,OP1,450411,NMB,11: Dallas (TXSB),EASTLAND MEM HOSP,76448,2,-98.82119,32.39997,1,10/7/20
TXSB,OP1,450415,NMB,0: Not within an ALU,SHRINERS HOSPITAL FOR CHILDREN,77030,,-95.40536907,29.70553933,0,9/25/18
TXSB,OP1,450416,NMB,11: Dallas (TXSB),THR Presbyterian - Denton,76201,2,-97.16715,33.21716,1,9/25/18
TXSB,OP1,450422,NMB,11: Dallas (TXSB),MARY SHIELS HOSPITAL,75204,2,-96.795141,32.804276,1,9/25/18
TXSB,OP1,450447,NMB,11: Dallas (TXSB),NAVARRO REGIONAL HOSPITAL,75110,2,-96.504139,32.083762,1,9/25/18
TXSB,OP1,450462,NMB,11: Dallas (TXSB),THR Presbyterian - Dallas,75231,2,-96.76282,32.8799,1,9/25/18
TXSB,OP1,450465,NMB,0: Not within an ALU,MATAGORDA GENERAL HOSP,77414,,-95.99141212,28.98279318,0,9/25/18
TXSB,OP1,450467,NMB,0: Not within an ALU,MADISON COUNTY HOSPITAL,77864,,-95.911189,30.942456,0,9/25/18
TXSB,OP1,450469,NMB,11: Dallas (TXSB),Wilson N. Jones Regional Medical Center,75092,2,-96.62367,33.63778,1,9/25/18
TXSB,OP1,450475,NMB,14: Tyler (TXSB),"East Texas Medical Center, Henderson",75652,2,-94.79667,32.16122,1,9/25/18
TXSB,OP1,450484,NMB,0: Not within an ALU,HCA WOODLAND HEIGHTS MED CTR,75904,,-94.75401,31.32846,0,9/25/18
TXSB,OP1,450488,NMB,0: Not within an ALU,ROY H LAIRD MEM HOSP,75662,2,-94.86898,32.37509,1,10/7/20
TXSB,OP1,450497,NMB,11: Dallas (TXSB),Bowie Memorial Hospital,76230,2,-97.83424,33.5622,1,9/25/18
TXSB,OP1,450498,NMB,11: Dallas (TXSB),STEPHENS MEM HOSP,76424,2,-98.8876778,32.75454251,1,9/25/18
TXSB,OP1,450514,NMB,13: Galveston (TXSB),MID JEFFERSON COUNTY HOSP,77627,2,-93.995675,29.975858,0,9/25/18
TXSB,OP1,450518,NMB,13: Galveston (TXSB),Medical Center of Southeast Texas,77640,2,-93.989,29.9357,1,9/25/18
TXSB,OP1,450530,NMB,13: Galveston (TXSB),DANFORTH MEM HOSP INC,77591,2,-94.98682,29.39377,1,10/7/20
TXSB,OP1,450537,NMB,11: Dallas (TXSB),Methodist Richardson Medical Center,75082,2,-96.66897286,32.99597642,1,9/25/18
TXSB,OP1,450547,NMB,14: Tyler (TXSB),"East Texas Medical Center, Quitman",75783,2,-95.44505564,32.7963792,1,9/25/18
TXSB,OP1,450558,NMB,11: Dallas (TXSB),Hendrick Medical Center South,79606,2,-99.74276279,32.36675876,1,11/8/21
TXSB,OP1,450563,TX1,11: Dallas (TXSB),BAYLOR MED CTR AT GRAPEVINE,76051,2,-97.097514,32.933618,0,9/25/18
TXSB,OP1,450570,NMB,0: Not within an ALU,SILSBEE DOCTORS HOSP,77656,,-94.189246,30.319984,0,9/25/18
TXSB,OP1,450573,NMB,0: Not within an ALU,JASPER MEMORIAL HOSP,75951,,-94.009593,30.907976,0,9/25/18
TXSB,OP1,450575,NMB,11: Dallas (TXSB),Hunt Regional Community Hospital at Commerce,75428,2,-95.896,33.23082,1,9/25/18
TXSB,OP1,450586,NMB,11: Dallas (TXSB),SEYMOUR HOSP AUTHORITY,76380,2,-99.24754383,33.58939458,1,10/7/20
TXSB,OP1,450587,NMB,11: Dallas (TXSB),Brownwood Regional Medical Center,76801,2,-98.9935,31.67721,1,10/7/20
TXSB,OP1,450603,NMB,0: Not within an ALU,Culberson Hospital,79855,2,-104.828384,31.049669,1,9/25/18
TXSB,OP1,450605,NMB,13: Galveston (TXSB),Columbia North Bay Hospital,78336,2,-97.162636,27.915702,1,10/7/20
TXSB,OP1,450607,NMB,0: Not within an ALU,Reagan Memorial Hospital,76932,2,-101.46191,31.19792,1,9/25/18
TXSB,OP1,450615,NMB,11: Dallas (TXSB),ATLANTA MEMORIAL HOSPITAL,75551,2,-94.1701,33.1155,0,9/25/18
TXSB,OP1,450623,NMB,11: Dallas (TXSB),"Red River Regional, Bonham",75418,2,-96.16626,33.57839,1,9/25/18
TXSB,OP1,450628,NMB,0: Not within an ALU,Limestone Medical Center,76642,2,-96.52987714,31.53157892,1,9/25/18
TXSB,OP1,450634,NMB,11: Dallas (TXSB),Medical City Denton,76210,2,-97.09137,33.1779,1,9/25/18
TXSB,OP1,450641,NMB,11: Dallas (TXSB),NOCONA GENERAL HOSP,76255,2,-97.731895,33.77615,1,10/7/20
TXSB,OP1,450646,NMB,12: El Paso (TXSB),Del Sol Medical Center,79925,3,-106.34988,31.75681,1,9/25/18
TXSB,OP1,450647,N01,11: Dallas (TXSB),Medical City Spine Hospital,75243,2,-96.767095,32.912913,1,3/24/20
TXSB,OP1,450647,NMB,11: Dallas (TXSB),Medical City Heart Hospital,75243,2,-96.766765,32.912387,1,3/24/20
TXSB,OP1,450647,TX1,11: Dallas (TXSB),Medical City Dallas,75230,2,-96.773247,32.910051,1,9/25/18
TXSB,OP1,450649,NMB,11: Dallas (TXSB),THE HEART OF TEXAS MEM HOSP,76825,,-99.346585,31.116485,0,9/25/18
TXSB,OP1,45064F,NMB,11: Dallas (TXSB),Sam Rayburn Memorial Veterans Center,75418,2,-96.16716389,33.58158099,1,9/25/18
TXSB,OP1,450651,N01,11: Dallas (TXSB),Medical City Frisco,75034,2,-96.83881467,33.15114433,1,11/19/19
TXSB,OP1,450651,NMB,11: Dallas (TXSB),Medical City Plano,75075,2,-96.76622,33.02164,1,9/25/18
TXSB,OP1,450658,NMB,11: Dallas (TXSB),East Texas Medical Center - FAIRFIELD MEM HOSP,75840,2,-96.17092,31.7256,1,9/25/18
TXSB,OP1,45065F,NMB,11: Dallas (TXSB),US Naval Hospital - Corpus Christi,75216,2,-96.787266,32.707957,0,9/25/18
TXSB,OP1,450661,NMB,11: Dallas (TXSB),Odessa Regional Medical Center,79761,2,-102.36627,31.85114,1,9/25/18
TXSB,OP1,450662,NMB,0: Not within an ALU,HCA VALLEY REGIONAL MED CTR,78526,,-97.51442,25.9778,0,9/25/18
TXSB,OP1,450666,NMB,13: Galveston (TXSB),Columbia Beaumont Medical Center,77706,2,-94.167107,30.094918,0,9/25/18
TXSB,OP1,450668,TX1,12: El Paso (TXSB),SIERRA MEDICAL CENTER,79902,3,-106.4806,31.77756,1,9/25/18
TXSB,OP1,450669,NMB,11: Dallas (TXSB),Medical City Lewisville,75057,2,-97.00453,33.04438,1,9/25/18
TXSB,OP1,45066F,NMB,11: Dallas (TXSB),VA Medical Center-Dallas,75216,2,-96.790065,32.695124,1,9/25/18
TXSB,OP1,450673,NMB,11: Dallas (TXSB),ELECTRA MEMORIAL HOSP,76360,2,-98.92439,34.01908,1,10/7/20
TXSB,OP1,450678,NMB,11: Dallas (TXSB),Baylor Scott and White Medical Center - White Rock,75218,2,-96.70485,32.83439,1,9/25/18
TXSB,OP1,450681,NMB,0: Not within an ALU,ST LUKES LUTHERAN HOSP,78229,,-98.573979,29.501242,0,9/25/18
TXSB,OP1,450683,NMB,11: Dallas (TXSB),Medical Center of Terrell,75160,2,-96.26267099,32.75018201,1,10/7/20
TXSB,OP1,450684,NMB,0: Not within an ALU,NORTHEAST MEDICAL CENTER HOSP,77338,,-95.275469,29.99565,0,9/25/18
TXSB,OP1,450688,NMB,11: Dallas (TXSB),MESQUITE COMMUNITY HOSP,75150,2,-96.6253,32.8144,0,9/25/18
TXSB,OP1,45068F,NMB,12: El Paso (TXSB),William Beaumont Army Hospital,79920,3,-106.4614767,31.81905563,1,9/25/18
TXSB,OP1,450690,NMB,14: Tyler (TXSB),University of Texas Health and Science Center,75708,2,-95.21174,32.42864,1,9/25/18
TXSB,OP1,450696,NMB,11: Dallas (TXSB),LifeCare Specialty Hospital,75235,2,-96.84889,32.8173,1,9/25/18
TXSB,OP1,450702,NMB,14: Tyler (TXSB),Longview Regional Medical Center,75605,2,-94.730216,32.533119,1,9/25/18
TXSB,OP1,450704,NMB,11: Dallas (TXSB),ATEC (was Tri-City Health Center),75227,2,-96.683948,32.766974,0,9/25/18
TXSB,OP1,450705,NMB,12: El Paso (TXSB),Rankin County Hosp. District,79778,2,-101.949371,31.224838,1,9/25/18
TXSB,OP1,45070F,NMB,14: Tyler (TXSB),Darnall Army Medical Center,76544,2,-97.77379804,31.13163188,1,9/25/18
TXSB,OP1,450715,NMB,11: Dallas (TXSB),Lancaster Medical Center,75146,2,-96.81181,32.60325,1,10/7/20
TXSB,OP1,450723,NMB,11: Dallas (TXSB),Methodist Charlton Medical Center,75222,2,-96.87635,32.64519,1,9/25/18
TXSB,OP1,450724,N01,0: Not within an ALU,DeTar Hospital North,77901,2,-97.02146,28.85405,1,9/25/18
TXSB,OP1,450728,NMB,11: Dallas (TXSB),McCamey Hospital Convaslescent Center,79752,2,-102.2048406,31.10419218,0,9/25/18
TXSB,OP1,450730,NMB,11: Dallas (TXSB),Baylor Scott and White Medical Center Carrollton,75010,2,-96.88574,33.02819,1,9/25/18
TXSB,OP1,450735,NMB,12: El Paso (TXSB),SCHLEICHER COUNTY MEDICAL CTR,76936,2,-100.59246,30.87066,1,10/7/20
TXSB,OP1,450742,NMB,11: Dallas (TXSB),Baylor Scott and White Lake Pointe Medical Center,75088,2,-96.50866,32.91763,1,9/25/18
TXSB,OP1,450743,NMB,11: Dallas (TXSB),DENTON COMMUNITY HOSPITAL,76201,2,-97.144294,33.220863,0,9/25/18
TXSB,OP1,450747,NMB,14: Tyler (TXSB),Palestine Regional Medical Center,75802,2,-95.6282,31.73303,1,9/25/18
TXSB,OP1,450757,NMB,12: El Paso (TXSB),"Winkler Memorial Hosp, Kermit",79745,2,-103.0898902,31.84962567,1,9/25/18
TXSB,OP1,450758,NMB,11: Dallas (TXSB),HEALTHSOUTH MEDICAL CENTER,75235,2,-96.86641,32.84141,1,10/7/20
TXSB,OP1,450766,NMB,11: Dallas (TXSB),Zale Lipshy University Hospital,75235,2,-96.8363228,32.81095362,1,9/25/18
TXSB,OP1,450788,N01,13: Galveston (TXSB),"Corpus Christi Medical Center, The Heart Hospital",78412,2,-97.344783,27.692897,1,3/10/21
TXSB,OP1,450788,N02,0: Not within an ALU,"Corpus Christi Medical Center, Doctors Regional",78411,2,-97.388872,27.752773,1,3/10/21
TXSB,OP1,450788,N03,0: Not within an ALU,"Corpus Christi Medical Center, Northwest",78410,2,-97.636557,27.85531,1,3/10/21
TXSB,OP1,450788,NMB,0: Not within an ALU,"Corpus Christi Medical Center, Bay Area",78412,2,-97.3451873,27.693326,1,3/10/21
TXSB,OP1,450819,NMB,0: Not within an ALU,DUBUIS HOSPITAL TEXARKANA,75503,2,-94.07569,33.46236,1,9/25/18
TXSB,OP1,45081F,TX1,12: El Paso (TXSB),WILFORD HALL MEDICAL CENTER,78236,,-98.61988098,29.39753141,0,9/25/18
TXSB,OP1,450822,NMB,11: Dallas (TXSB),Medical City Las Colinas,75039,2,-96.95701,32.90214,1,9/25/18
TXSB,OP1,450827,NMB,11: Dallas (TXSB),KELL WEST REGIONAL HOSPITAL LLC,76310,2,-98.58018,33.873,1,9/25/18
TXSB,OP1,450833,NMB,11: Dallas (TXSB),ENNIS REGIONAL MEDICAL CENTER,75119,2,-96.641149,32.306838,1,10/7/20
TXSB,OP1,450834,NMB,13: Galveston (TXSB),The Physicians Centre,77802,2,-96.29666,30.6497,1,4/2/19
TXSB,OP1,450840,NMB,11: Dallas (TXSB),Presbyterian Hosp of Allen,75013,2,-96.67307,33.11623,1,9/25/18
TXSB,OP1,450845,NMB,12: El Paso (TXSB),EL PASO SPECIALTY HOSPITAL,79902,3,-106.47751,31.78032,1,10/7/20
TXSB,OP1,450850,NMB,12: El Paso (TXSB),HEART PLACE HOSPITAL,79701,2,-102.100213,31.99390354,1,10/7/20
TXSB,OP1,450852,NMB,11: Dallas (TXSB),SELECT SPECIALTY HOSPITAL SOUTH DALLAS,75237,2,-96.87635,32.64519,1,10/7/20
TXSB,OP1,450853,NMB,11: Dallas (TXSB),Frisco Medical Center,75034,2,-96.83798,33.10505,1,9/25/18
TXSB,OP1,450854,NMB,0: Not within an ALU,DUBUIS HOSPITAL OF PARIS,75460,2,-95.54695,33.68729,1,9/25/18
TXSB,OP1,450857,NMB,0: Not within an ALU,SEMPERCARE HOSPITAL OF MIDLAND,79703,2,-102.13444,32.0044,1,10/7/20
TXSB,OP1,450859,NMB,13: Galveston (TXSB),Promise Specialty Hospital,77642,2,-93.94596,29.91584,1,10/7/20
TXSB,OP1,450861,NMB,14: Tyler (TXSB),Select Specialty Hospital of Longview,75601,2,-94.73133888,32.50156196,1,9/25/18
TXSB,OP1,450863,NMB,0: Not within an ALU,REGENCY HOSPITAL OF ODESSA,79761,2,-102.3741388,31.84475207,1,2/25/19
TXSB,OP1,450866,NMB,13: Galveston (TXSB),Post Acute Specialty Hospital Corpus Christi North,78401,2,-97.394572,27.777102,1,9/25/18
TXSB,OP1,450868,NMB,12: El Paso (TXSB),Alliance Hospital of Odessa,79761,2,-102.36383,31.85249,1,9/25/18
TXSB,OP1,45086F,NMB,11: Dallas (TXSB),VA Medical Center - Temple,76504,2,-97.344111,31.075971,1,9/25/18
TXSB,OP1,450877,NMB,12: El Paso (TXSB),Foundation Surgical Hospital,79936,3,-106.30033,31.73448,1,9/25/18
TXSB,OP1,450881,NMB,0: Not within an ALU,"Post Acute Medical Specialty Hospital, CC South",78414,2,-97.37013,27.67964,1,9/25/18
TXSB,OP1,450882,NMB,14: Tyler (TXSB),"ContinueCARE Hospital, Tyler",75701,2,-95.29279,32.34241,1,9/25/18
TXSB,OP1,450885,NMB,0: Not within an ALU,Baylor Scott and White Centennial Medical Center,75035,2,-96.7706,33.11426,1,9/25/18
TXSB,OP1,450890,NMB,0: Not within an ALU,Baylor Regional Center at Plano,75093,2,-96.79104,33.01347,1,9/25/18
TXSB,OP1,451094,NMB,14: Tyler (TXSB),"East Texas Medical Center, Jacksonville",75766,2,-95.27047,31.96018,1,9/25/18
TXSB,OP1,451111,NMB,11: Dallas (TXSB),"Presby, Rockwall",75302,2,-96.46712,32.88492,1,9/25/18
TXSB,OP1,45118E,NMB,13: Galveston (TXSB),SHRINERS BURN INSTITUTE,77550,2,-94.777099,29.309329,1,3/5/21
TXSB,OP1,451309,NMB,11: Dallas (TXSB),MC CAMEY HOSPITAL & CONVALESCENT CTR,79752,2,-102.2048406,31.10419218,1,9/25/18
TXSB,OP1,451319,NMB,14: Tyler (TXSB),Christus Mother Frances-Jacksonville,75766,2,-95.25103018,31.93945667,1,9/25/18
TXSB,OP1,452015,NMB,11: Dallas (TXSB),KINDRED HOSPITAL Dallas,75243,2,-96.74887,32.90602,1,9/25/18
TXSB,OP1,452017,NMB,11: Dallas (TXSB),BAYLOR CENTER FOR RESTORATIVE CARE,45204,2,-96.78155,32.79178,1,10/7/20
TXSB,OP1,452022,NMB,11: Dallas (TXSB),SELECT SPECIALTY HOSPITAL-DALLAS,75010,2,-96.86471,33.04565,1,10/7/20
TXSB,OP1,452035,NMB,12: El Paso (TXSB),Mesa Hills Specialty Hospital,79902,3,-106.502217,31.77357,1,9/30/20
TXSB,OP1,452036,NMB,13: Galveston (TXSB),Corpus Christi Specialty Hospital,78404,2,-97.39647152,27.77874253,1,10/7/20
TXSB,OP1,452042,N01,0: Not within an ALU,DUBUIS HOSP OF PORT ARTHUR,77642,2,-93.924599,29.909096,1,10/7/20
TXSB,OP1,452042,NMB,0: Not within an ALU,"Dubuis Health Sys, Beaumont",77702,2,-94.13148,30.086587,1,4/1/19
TXSB,OP1,452044,N01,0: Not within an ALU,LIFECARE OF PLANO,75024,2,-96.79541,33.06558,1,4/2/19
TXSB,OP1,452051,NMB,14: Tyler (TXSB),East Texas Specialty Hospital,75701,2,-95.29088,32.33832,1,9/25/18
TXSB,OP1,452054,NMB,11: Dallas (TXSB),Specialty Hospital - Plano,75075,2,-96.76916,33.0213,1,9/25/18
TXSB,OP1,452056,NMB,13: Galveston (TXSB),"Post Acute Medical Specialty Hospital, Victoria",77901,2,-96.999,28.80808,1,9/25/18
TXSB,OP1,452067,NMB,11: Dallas (TXSB),IHS HOSPITAL AT DALLAS,75235,2,-96.861988,32.832595,1,10/7/20
TXSB,OP1,452068,NMB,11: Dallas (TXSB),Promise Hospital of Wichita Falls,76301,2,-98.50018357,33.90284391,1,9/25/18
TXSB,OP1,452079,NMB,12: El Paso (TXSB),"Kindred Hospital, El Paso",79902,3,-106.47719,31.77875,1,9/25/18
TXSB,OP1,452093,NMB,13: Galveston (TXSB),HARBOR HOSPITAL OF SOUTHEAST TEXAS,77707,2,-94.12475046,30.06896257,1,9/25/18
TXSB,OP1,452117,NMB,12: El Paso (TXSB),Continue Care Hospital - Medical Center Odessa,79761,2,-102.37526,31.8448385,1,4/5/19
TXSB,OP1,452647,NMB,0: Not within an ALU,CDC NORTHEAST HOUSTON,77028,,-95.287438,29.826296,0,9/25/18
TXSB,OP1,453027,NMB,11: Dallas (TXSB),DALLAS REHABILITATION INSTITUT,75220,,-96.873944,32.863782,0,9/25/18
TXSB,OP1,453032,NMB,11: Dallas (TXSB),NORTH DALLAS REHABILITATION HOSPITAL,75231,2,-96.75898,32.88639,1,10/7/20
TXSB,OP1,453033,NMB,12: El Paso (TXSB),RIO VISTA REHAB HOSP,79902,3,-106.47719,31.77875,1,10/7/20
